,title,webtoon_link,status,thumb_link,auth,genres,ages,intro,series_url,likes,r_rated,episodes,first_register_date,last_register_date,rates,ages2,rates2,genre1,genre2,genre1_pre,genre2_pre
1705,투엔티스,https://comic.naver.com/webtoon/list?titleId=532057,1,https://shared-comic.pstatic.net/thumb/webtoon/532057/thumbnail/title_thumbnail_20130118185744_t83x90.jpg,김명현,"스토리, 로맨스",전체연령가,"<카라멜 마끼아또>, <연애세포> 김명현 작가 신작. 스무살, 그녀가 하고 싶은 것은?",https://series.naver.com/comic/detail.series?originalProductId=260076,61053,0,77.0,2013.01.18,2013.03.22,9.9,0,9.9,스토리,로맨스,0,0
1706,튜토리얼 탑의 고인물,https://comic.naver.com/webtoon/list?titleId=738694,0,https://shared-comic.pstatic.net/thumb/webtoon/738694/thumbnail/thumbnail_IMAG10_728d40b3-1224-4e00-b7a8-d16d9adbe137.jpg,토프 / 방구석김씨,"스토리, 액션",12세 이용가,"전 세계에 몬스터와 함께 등장한 의문의 탑들.이 탑들은 사람들을 선별하고, 선별 저들은 100층까지 클리어를 해야 다시 세상으로 나갈 수 있다.이에 주인공 김현우는 다른 선별된 사람들과 함께 100층까지 공략하지만 알 수 없는 이유로 나가지 못하고 다시 1층으로 돌아와버린다.그 후 김현우는 탑을 나가기 위해 수없이 100층을 반복하여 깨고… 그런 생활을 12년 동안이나 반복하던 어느 날, 갑자기 루프가 풀려 세상 밖으로 나갈 수 있게 된다.",https://series.naver.com/comic/detail.series?originalProductId=397010,94032,0,140.0,2022.09.20,2022.11.22,9.6,1,9.6,스토리,액션,0,4
1707,트라우마,https://comic.naver.com/webtoon/list?titleId=22052,1,https://shared-comic.pstatic.net/thumb/webtoon/22052/thumbnail/thumbnail_title_22052_83x90.gif,곽백수,"에피소드, 개그",12세 이용가,"황당하고 골 때리는 반전! 
Trauma(-정신적 외상)를 입을 만한 초특급 코믹 펀치! 직접 확인하세요",,6452,0,371.0,2008.04.17,2008.04.30,9.91405405405405,1,9.91,에피소드,개그,1,5
1708,트럼프,https://comic.naver.com/webtoon/list?titleId=524520,0,https://shared-comic.pstatic.net/thumb/webtoon/524520/thumbnail/thumbnail_IMAG10_2d94230a-1466-4eae-a829-3d177e8fb7e8.jpg,이채은,"스토리, 판타지",전체연령가,"사형 위기에 직면한 수배범 아버지와 세상 누구보다 존경하는 단장님 사이,소년의 갈등이 시작된다. <트럼프> 시즌4!",,100000,0,403.0,2022.09.22,2022.11.24,9.976624999999984,0,9.98,스토리,판타지,0,2
1709,트로이 목마,https://comic.naver.com/webtoon/list?titleId=783537,1,https://shared-comic.pstatic.net/thumb/webtoon/783537/thumbnail/thumbnail_IMAG10_21e88f1e-de06-40e4-ba6d-a03078623571.jpg,쥬드 프라이데이 / 팔든,"스토리, 드라마",전체연령가,"무스펙 무경력 흙수저 배우지망생 현수는 헤어진 여자친구와 다시 만나기 위해 대기업 HJW에 지원한다. 당연히 떨어질 거라 생각하고 있던 현수에게 어느날 낯선 남자에게서 한 통의 전화가 걸려오고,현수로서는 거절할 수 없는 달콤한 제안을 하는데......",https://series.naver.com/comic/detail.series?originalProductId=412152,10,0,50.0,2021.11.15,2021.11.15,9.6,0,9.6,스토리,드라마,0,1
1710,트롤트랩,https://comic.naver.com/webtoon/list?titleId=701700,0,https://shared-comic.pstatic.net/thumb/webtoon/701700/thumbnail/thumbnail_IMAG10_91d1c77b-9ad9-43ce-8299-ed986700c65a.jpg,유비,"스토리, 판타지",12세 이용가,"트롤을 잡아, 인류를 지켜라!정체불명 헌터 하태와 알바헌터 지현의 통쾌한 판타지 액션",https://series.naver.com/comic/detail.series?originalProductId=296495,100000,0,232.0,2022.09.21,2022.11.23,9.7,1,9.7,스토리,판타지,0,2
1711,트리거,https://comic.naver.com/webtoon/list?titleId=764480,1,https://shared-comic.pstatic.net/thumb/webtoon/764480/thumbnail/thumbnail_IMAG10_079ee088-f175-40ed-9553-8bf2eb10e025.jpg,고경빈,"스토리, 판타지",15세 이용가,"지구에 소행성이 떨어진 후, 지구는 인간을 먹이로 하는 괴생명체 '아니스'에 의해 절멸 위기에 처한다.청소년 모두가 입대해서 아니스에 맞서야 하는 시대. 1년 전 먼저 입대한 소꿉친구 니카와 어렵게 재회한 에반은니카가 자신을 전혀 기억하지 못하는데다, 더이상 평범한 인간이 아니라는것을 알게 된다.충격에 빠진 에반에게 정부에서 준 임무는 니카를 죽이라는 것이다. 그것도 매일, 인류를 위해..",,898,0,57.0,2021.12.12,2022.02.13,9.865599999999995,2,9.87,스토리,판타지,0,2
1712,트리니티 원더,https://comic.naver.com/webtoon/list?titleId=786266,1,https://shared-comic.pstatic.net/thumb/webtoon/786266/thumbnail/thumbnail_IMAG10_97db03fd-0689-4f9d-900f-5a5f0179ecae.jpg,전극진 / 박진환,"스토리, 판타지",전체연령가,무협세계 최강 고수와 판타지 세계 천재 마법사가 만난다면? 브레이커 두 작가의 신작!,https://series.naver.com/comic/detail.series?originalProductId=448042,20,0,102.0,2021.12.20,2021.12.20,8.9,0,8.9,스토리,판타지,0,2
1713,특수 영능력 수사반,https://comic.naver.com/webtoon/list?titleId=160469,1,https://shared-comic.pstatic.net/thumb/webtoon/160469/thumbnail/title_thumbnail_20100616174201_t83x90.jpg,사다함,"스토리, 판타지",12세 이용가,어느 날 갑자기 귀신이 보이기 시작한 한 형사의 특별한 수사기.,,83827,0,382.0,2020.05.20,2020.08.19,9.7151052631579,1,9.72,스토리,판타지,0,2
1714,특수청소,https://comic.naver.com/webtoon/list?titleId=788976,1,https://shared-comic.pstatic.net/thumb/webtoon/788976/thumbnail/thumbnail_IMAG10_043af8a1-5048-4ff3-b282-edd80da7f9e7.jpg,한(恨),"스토리, 드라마",15세 이용가,"자신의 일에 최선을 다하는 1팀 형사 정명석.명석은 맡고 있던 여중생 성폭행 사건을 종결지으라는 상관에게 항의하다 정직 명령을 받는다.한편, 대광건설에 온갖 방해와 협박을 받던 성희는 자신의 자존심과 존재 가치를 지키기 위해 맞서싸우기로 결심한다.두 사람이 위험한 사건에 휘말리게 되며, 부당함에 맞서 싸우게 된다.",,286,0,32.0,2022.06.29,2022.08.31,9.856,2,9.86,스토리,드라마,0,1
1715,틴맘,https://comic.naver.com/webtoon/list?titleId=726467,1,https://shared-comic.pstatic.net/thumb/webtoon/726467/thumbnail/thumbnail_IMAG10_aeda98d3-f28d-4b9a-b9db-9ea210b0e200.jpg,theterm,"스토리, 드라마",12세 이용가,나 혼자서 잘 할수 있을까?어린 엄마의 좌충우돌 육아일기,https://series.naver.com/comic/detail.series?originalProductId=359696,63197,0,100.0,2019.05.03,2019.05.31,8.2,1,8.2,스토리,드라마,0,1
1716,팀 피닉스,https://comic.naver.com/webtoon/list?titleId=658076,1,https://shared-comic.pstatic.net/thumb/webtoon/658076/thumbnail/thumbnail_IMAG10_6633fd6e-e82c-4e3b-ae89-b732b10a0d62.jpg,엄재경 / 지야프,"스토리, 판타지",15세 이용가,선과 악이 뒤섞인 세상초능력 범죄자와 초능력 경찰의 치열한 싸움이 시작된다,https://series.naver.com/comic/detail.series?originalProductId=197164,80039,0,148.0,2015.07.05,2015.09.06,9.3,2,9.3,스토리,판타지,0,2
1717,파견체,https://comic.naver.com/webtoon/list?titleId=791256,0,https://shared-comic.pstatic.net/thumb/webtoon/791256/thumbnail/thumbnail_IMAG10_79dd0c71-6e07-41b2-8518-54a4b98dc1f6.jpg,곽백수,"스토리, 판타지",12세 이용가,'단 하나의 지성이 온 우주의 종말을 가져올 수 있다.'빅뱅 38억년 한 지성체의 폭주로 우주 종말의 위기를 겪은우주의 지성체들은 '전우주관리국'이란 연합기구를 만들어우주 전체의 지성체들을 감시 통제하고 있다.이미 지구도 300만년 전부터 인간을 복제한 '파견체'들이란 존재들을 통해 비밀리에감시를 받아오고 있었는데....,https://series.naver.com/comic/detail.series?originalProductId=461803,107,0,48.0,2022.09.18,2022.11.20,9.6,1,9.6,스토리,판타지,0,2
1718,파도를 찾아라!,https://comic.naver.com/webtoon/list?titleId=703836,1,https://shared-comic.pstatic.net/thumb/webtoon/703836/thumbnail/thumbnail_IMAG10_0b455b43-e9f1-463c-9245-f95df0b37572.jpg,김정현,"스토리, 스포츠",전체연령가,시골 소년 '파도'의 국가대표 수영 선수를 향한 청춘 성장기.,https://series.naver.com/comic/detail.series?originalProductId=305112,100000,0,72.0,2017.12.20,2018.02.07,9.9,0,9.9,스토리,스포츠,0,9
1719,파도의 주인,https://comic.naver.com/webtoon/list?titleId=652418,1,https://shared-comic.pstatic.net/thumb/webtoon/652418/thumbnail/title_thumbnail_20160621174209_t83x90.jpg,이뫄,"스토리, 판타지",전체연령가,환상처럼 나타난 두 개의 섬그곳에서 나를 맞은 것은 기이한 피부와 붉은 눈을 가진 남자였다.,https://series.naver.com/comic/detail.series?originalProductId=300887,96459,0,130.0,2015.04.08,2015.06.10,9.8,0,9.8,스토리,판타지,0,2
1720,파라다이스,https://comic.naver.com/webtoon/list?titleId=502673,1,https://shared-comic.pstatic.net/thumb/webtoon/502673/thumbnail/title_thumbnail_20120910141559_t83x90.jpg,황미나,"스토리, 판타지",12세 이용가,"순정만화의 전설 황미나. 그녀의 SF 명작 <파라다이스>
90년대를 대표하는 추억의 만화를 웹툰으로!",,17899,0,127.0,2015.01.06,2015.03.10,9.81075,1,9.81,스토리,판타지,0,2
1721,파란 거짓말,https://comic.naver.com/webtoon/list?titleId=802401,0,https://shared-comic.pstatic.net/thumb/webtoon/802401/thumbnail/thumbnail_IMAG10_2d104623-0054-4196-af10-95290a27cd66.jpg,둘째,"스토리, 로맨스",전체연령가,"""선배 거짓말은 싫어요..""사고로 인해 사람들의 거짓말이 들리지 않는 ‘예서’는 첫사랑 ‘현우’의 “사랑해”라는 말이 들리지 않았을 때 결심했다.상처받지 않기 위해 절대로 사랑 따윈 하지 않을 거라고…하지만 운명처럼 다가온 ‘진혁’의 한마디가 선명하게 들려오자 그녀의 결심은 처참하게 무너지고 마는데..과연 예서는 진정한 사랑을 찾을 수 있을까?",https://series.naver.com/comic/detail.series?originalProductId=487597,9,0,16.0,2022.11.13,2022.11.13,8.0,0,8.0,스토리,로맨스,0,0
1722,파리대왕,https://comic.naver.com/webtoon/list?titleId=750577,1,https://shared-comic.pstatic.net/thumb/webtoon/750577/thumbnail/thumbnail_IMAG10_d897fc9d-a857-4eb3-be5f-99a4faaa370c.jpg,워커,"스토리, 액션",15세 이용가,대재난이 덮친 절망의 도시에서 벌어지는 귀신들과의 사투!그 안에 도사리고 있던 거대 조직의 음모에도 맞서 싸워야 한다!,https://series.naver.com/comic/detail.series?originalProductId=400956,282,0,207.0,2020.08.24,2020.08.24,9.5,2,9.5,스토리,액션,0,4
1723,파리의 우리동네,https://comic.naver.com/webtoon/list?titleId=721458,1,https://shared-comic.pstatic.net/thumb/webtoon/721458/thumbnail/thumbnail_IMAG10_9bb84f96-8119-40d2-a2ce-f752ce6ec860.jpg,이재이,"스토리, 드라마",전체연령가,냉전 중인 줄로만 알았던 남친의 결혼소식을 듣고 충격을 받은 주영. 무너져버린 삶 속에서 망가져 가는 자신을 추스르기 위해 무작정 떠난 파리에서 그녀가 만난 것은…?※본 작품은 시리즈 오리지널 작품으로 네이버웹툰에서 듀얼연재됩니다.※,https://series.naver.com/comic/detail.series?originalProductId=328438,35007,0,50.0,2018.11.21,2018.11.21,9.8,0,9.8,스토리,드라마,0,1
1724,파우스트 인 러브,https://comic.naver.com/webtoon/list?titleId=703848,1,https://shared-comic.pstatic.net/thumb/webtoon/703848/thumbnail/thumbnail_IMAG10_1d2ad4ac-5bec-41c2-9b4d-36469fefd666.jpg,허니맨 / 손팡,"스토리, 로맨스",전체연령가,악마와 거래한 연애 초보 지훈.6개월 안에 그녀의 마음을 얻어라!2017 <청춘로맨스 대전> 우수상 수상작,https://series.naver.com/comic/detail.series?originalProductId=307975,76595,0,43.0,2018.01.20,2018.02.03,9.0,0,9.0,스토리,로맨스,0,0
1725,파운더,https://comic.naver.com/webtoon/list?titleId=791205,0,https://shared-comic.pstatic.net/thumb/webtoon/791205/thumbnail/thumbnail_IMAG10_0336da5b-a62b-45f6-9846-bb287ba0d7ae.jpg,임상윤 / 만두인,"스토리, 액션",15세 이용가,1970년대 각하에 대한 과잉 충성으로 비밀스런 공작대가 운영되었고 이는 정권이 바뀐 1980년대 대한민국 최초의 살인 청부 회사가 설립되는 토대가 된다.공작대의 에이스 공작원은 처절하게 살아남아 살인청부업 회사의 대표가 되어 회사를 이끌어가게 되는데...,https://series.naver.com/comic/detail.series?originalProductId=461706,207,0,42.0,2022.09.18,2022.11.20,9.8,2,9.8,스토리,액션,0,4
1726,파이게임,https://comic.naver.com/webtoon/list?titleId=749632,1,https://shared-comic.pstatic.net/thumb/webtoon/749632/thumbnail/thumbnail_IMAG10_8e2f81f2-e0c1-4e7a-8d34-ddfb10635ac5.jpg,배진수,"스토리, 스릴러",15세 이용가,"시간이 흐르면 돈이 쌓인다.피가 흐르면 시간이 쌓인다.과연 최후에 남을 상금과 승자는 누가 될 것인가?짜릿한 현실감과 팽팽한 긴장감, 사회에 대한 냉철한 주제의식까지 돋보이는 <머니게임>의 후속편!",https://series.naver.com/comic/detail.series?originalProductId=403838,56005,0,75.0,2020.07.05,2020.08.23,7.6,2,7.6,스토리,스릴러,0,3
1727,파이어스,https://comic.naver.com/webtoon/list?titleId=791619,1,https://shared-comic.pstatic.net/thumb/webtoon/791619/thumbnail/thumbnail_IMAG10_b84aa1ef-247c-4dc5-bc1e-eb696c957992.jpg,강두식 / 장부규,"스토리, 액션",전체연령가,공익근무요원 강나방이 소방관으로서 방화조직 헬파이어와 맞서는 이야기,https://series.naver.com/comic/detail.series?originalProductId=456464,2,0,142.0,2022.03.14,2022.03.14,8.7,0,8.7,스토리,액션,0,4
1728,판다독,https://comic.naver.com/webtoon/list?titleId=61731,1,https://shared-comic.pstatic.net/thumb/webtoon/61731/thumbnail/title_thumbnail_20160425002734_t83x90.jpg,판다독,"에피소드, 일상",전체연령가,"엄마 피그독, 여동생 펭귄독과 함께 사는 귀차니즘의 왕자 판다독이
캐릭터 회사에 디자이너로 취업해 첫 사회 생활을 시작하며 펼치는 좌충우돌 리얼 스토리!",,100000,0,868.0,2016.06.02,2016.07.03,9.836220930232583,0,9.84,에피소드,일상,1,6
1729,판사 이한영,https://comic.naver.com/webtoon/list?titleId=759567,0,https://shared-comic.pstatic.net/thumb/webtoon/759567/thumbnail/thumbnail_IMAG10_6cee56e9-d777-4c30-9500-503d6b7a879d.jpg,문성호 / 전돌돌 / 이해날,"스토리, 드라마",15세 이용가,"법정 안에서 정의를 실현할 수 있다고 믿었던 판사 이한영은 상관의 명령을 따르지 않고 재벌에게  실형 선고를 내렸다가 살해당하고 만다. 하지만 어렸을 적 들었던 땡중의 헛소리 때문일까? 이한영은 모든 기억을 가지고 두 번째 삶의 기회를 얻는다. 오로지 정의밖에 모르는 사법부의 이단아 이한영, 세상이 그를 필요로 한다.",https://series.naver.com/comic/detail.series?originalProductId=417603,2170,0,108.0,2022.09.17,2022.11.19,9.7,2,9.7,스토리,드라마,0,1
1730,판타스틱 어른백서,https://comic.naver.com/webtoon/list?titleId=78805,1,https://shared-comic.pstatic.net/thumb/webtoon/78805/thumbnail/title_thumbnail_20090814185217_t83x90.jpg,이동욱,"에피소드, 개그",전체연령가,"본 컨텐츠는 생활의게임 홍보용 웹툰입니다. 필살컴퍼니에 입사한 두 명의 주인공, 김방자와 이향단!!! 그들의 좌충우돌 회사생활, 눈물 없이도 볼 수 있는 휴먼 드라마",,20,0,102.0,2010.03.26,2010.04.28,9.1709,0,9.17,에피소드,개그,1,5
1731,판타지 여동생!,https://comic.naver.com/webtoon/list?titleId=730425,0,https://shared-comic.pstatic.net/thumb/webtoon/730425/thumbnail/thumbnail_IMAG10_1021f165-b14c-480b-bf82-3e9d622472ea.jpg,유누,"스토리, 판타지",전체연령가,게임 초보 여동생의 RPG 도전기.트롤 취급은 노노! 제가 사실 엄청난 히든 직업을 갖고 있거든요?,https://series.naver.com/comic/detail.series?originalProductId=367518,79800,0,179.0,2022.09.20,2022.11.22,9.6,0,9.6,스토리,판타지,0,2
1732,판타지스케치 - 더 게임,https://comic.naver.com/webtoon/list?titleId=579417,1,https://shared-comic.pstatic.net/thumb/webtoon/579417/thumbnail/title_thumbnail_20130813195858_t83x90.jpg,엄재경 / 천범식,"스토리, 판타지",12세 이용가,"SF 퓨전 판타지, 게임 판타지, 중세 판타지스케치, 스케치, 스케치.. 판타지를 스케치해본다.",https://series.naver.com/comic/detail.series?originalProductId=124117,9162,0,33.0,2013.08.13,2013.08.27,8.5,1,8.5,스토리,판타지,0,2
1733,팔려 온 신부,https://comic.naver.com/webtoon/list?titleId=757579,1,https://shared-comic.pstatic.net/thumb/webtoon/757579/thumbnail/thumbnail_IMAG10_9597cad6-f2df-4ced-85f7-4262746cfda2.jpg,지기 / 시크크,"스토리, 로맨스",12세 이용가,"고군분투 성장 사극 로맨스!“오백 냥, 그 돈의 값어치를 다할 때까지 그대는 내 신부다.”조선 최대 화룡 상단의 대행수 최태웅. 세상의 모든 걸 돈으로 사고팔던 그가 과연 신부까지 돈으로 살 수 있을까?",https://series.naver.com/comic/detail.series?originalProductId=410280,3867,0,103.0,2020.10.30,2020.11.13,9.8,1,9.8,스토리,로맨스,0,0
